INFO 2025-07-08 13:12:44,514 autoreload 3760 3396 D:\Django Projects\Taskflow - Task managment system\taskflow\accounts\views.py changed, reloading.
INFO 2025-07-08 13:12:45,798 autoreload 14780 13388 Watching for file changes with StatReloader
WARNING 2025-07-08 13:21:21,797 log 14780 9308 Forbidden: /
WARNING 2025-07-08 13:21:21,812 basehttp 14780 9308 "GET / HTTP/1.1" 403 4896
INFO 2025-07-08 13:21:22,649 basehttp 14780 16944 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 304 0
INFO 2025-07-08 13:21:22,663 basehttp 14780 9308 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 304 0
INFO 2025-07-08 13:21:22,663 basehttp 14780 16892 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 304 0
INFO 2025-07-08 13:21:22,663 basehttp 14780 16948 "GET /static/rest_framework/css/default.css HTTP/1.1" 304 0
INFO 2025-07-08 13:21:22,663 basehttp 14780 16952 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 304 0
INFO 2025-07-08 13:21:22,679 basehttp 14780 16892 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
INFO 2025-07-08 13:21:22,679 basehttp 14780 16948 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2025-07-08 13:21:22,679 basehttp 14780 16944 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
INFO 2025-07-08 13:21:22,679 basehttp 14780 9308 "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
INFO 2025-07-08 13:21:22,679 basehttp 14780 16956 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
INFO 2025-07-08 13:21:28,691 basehttp 14780 9308 "GET /static/rest_framework/img/grid.png HTTP/1.1" 304 0
WARNING 2025-07-08 13:21:31,081 log 14780 9308 Not Found: /favicon.ico
WARNING 2025-07-08 13:21:31,081 basehttp 14780 9308 "GET /favicon.ico HTTP/1.1" 404 3722
INFO 2025-07-08 13:22:53,469 basehttp 14780 9308 "GET /api/auth/register HTTP/1.1" 301 0
WARNING 2025-07-08 13:23:00,766 log 14780 16956 Method Not Allowed: /api/auth/register/
